교과구분,개설대학,개설학과,이수과정,학년,교과목번호,강좌번호,교과목명,부제명,학점,강의,실습,수업교시,수업형태,"강의실(동-호)(#연건, *평창)",주담당교수,정원,수강신청인원,비고,강의언어,개설상태
전선,생활과학대학,의류학과,석박사통합,0,353.603,001,한국복식사특론,,3,3,0,목(09:00~11:50),이론,222-225,정완진,30 (30),10,,한국어,설강
전선,생활과학대학,의류학과,석박사통합,0,353.627A,001,의복생리학특론,,3,2,2,수(14:00~15:50)/수(16:00~16:50),이론/이론,222-225/222-333,이주영,10 (10),13,,한국어,설강
전선,생활과학대학,의류학과,석박사통합,0,353.703,001,특수의복설계,,3,2,2,월(13:00~14:50)/월(15:00~16:50),이론/실습,222-226/222-219,박주연,10 (10),6,ⓔ,영어,설강
전선,생활과학대학,의류학과,석박사통합,0,353.715,001,이론염색화학,,3,3,0,월(09:00~11:50),이론,222-333,김주연,10 (10),6,,한국어,설강
전선,생활과학대학,의류학과,박사,0,353.724,001,고급패션마케팅,,3,3,0,화(13:00~15:50),이론,222-210,이하경,30 (30),6,,한국어,설강
전선,생활과학대학,의류학과,석박사통합,0,353.726A,001,패션리테일링특론,,3,3,0,수(14:00~16:50),이론,222-210,이유리,30 (30),17,,한국어,설강
논문,생활과학대학,의류학과,석박사통합,0,353.803,001,대학원논문연구,,3,3,0,,,,하지수,10 (10),6,,한국어,설강
논문,생활과학대학,의류학과,석박사통합,0,353.803,002,대학원논문연구,,3,3,0,,,,이유리,10 (10),1,,한국어,설강
논문,생활과학대학,의류학과,석박사통합,0,353.803,003,대학원논문연구,,3,3,0,,,,추호정,10 (10),5,,한국어,설강
논문,생활과학대학,의류학과,석박사통합,0,353.803,004,대학원논문연구,,3,3,0,,,,김성민,10 (10),1,,한국어,설강
논문,생활과학대학,의류학과,석박사통합,0,353.803,005,대학원논문연구,,3,3,0,,,,이주영,10 (10),2,,한국어,설강
논문,생활과학대학,의류학과,석박사통합,0,353.803,006,대학원논문연구,,3,3,0,,,,전재훈,10 (10),4,,한국어,설강
논문,생활과학대학,의류학과,석박사통합,0,353.803,007,대학원논문연구,,3,3,0,,,,김주연,10 (10),3,,한국어,설강
논문,생활과학대학,의류학과,석박사통합,0,353.803,008,대학원논문연구,,3,3,0,,,,박주연,10 (10),2,,한국어,설강
전선,생활과학대학,소비자아동학부,학사,2학년,357.216A,001,소비자주의론,,3,3,0,화(09:30~10:45)/목(09:30~10:45),이론/이론,222-113/222-113,손상희,40 (37),23,,한국어,설강
전선,생활과학대학,소비자아동학부,학사,2학년,357.307,001,소비자재무설계,,3,3,0,목(16:00~18:50),이론,222-113,김예희,40 (37),33,,한국어,설강
전선,생활과학대학,소비자아동학부,학사,2학년,357.315,001,노년학,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,222-113/222-113,김영선,40 (40),32,,한국어,설강
전선,생활과학대학,소비자아동학부,학사,2학년,357.328,001,소비자유통론,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,222-B202/222-B202,나종연,40 (40),24,,한국어,설강
전선,생활과학대학,소비자아동학부,학사,3학년,357.404,001,소비자시장환경분석론,,3,3,0,월(13:00~15:50),이론,222-113,이보한,40 (38),32,,한국어,설강
전선,생활과학대학,소비자아동학부,학사,4학년,357.407A,001,보육실습,,3,0,6,토(09:00~14:50),실습,222-211,박혜준,40 (40),8,,한국어,설강
전선,생활과학대학,소비자아동학부,학사,4학년,357.411A,001,가족치료,,3,3,0,목(10:00~12:50),이론,222-B204,이경희,40 (40),26,,한국어,설강
전선,생활과학대학,소비자아동학부,학사,4학년,357.416A,001,소비자학연구,,3,2,2,월(16:00~17:50)/월(18:00~19:50),이론/실습,222-113/222-113,손상희,40 (40),25,소비자분석의 기초 또는소비자정량분석론 기이수자 수강 원칙,한국어,설강
전선,생활과학대학,소비자아동학부,학사,3학년,357.418,001,소비자보호관련법,,3,3,0,금(14:00~16:50),이론,222-113,이호규,40 (38),20,,한국어,설강
전선,생활과학대학,소비자아동학부,학사,3학년,357.424,001,가족정책론,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,222-112/222-112,진미정,40 (40),16,,한국어,설강
전선,생활과학대학,소비자아동학부,학사,3학년,357.427,001,소비자트렌드분석,,3,3,0,목(13:00~15:50),이론,222-113,최지혜,40 (38),9,,한국어,설강
전선,생활과학대학,소비자아동학부,학사,3학년,357.428,001,은퇴설계와 재무상담,,3,3,0,금(09:00~11:50),이론,222-B203,김정현,40 (38),12,,한국어,설강
전선,생활과학대학,소비자학과,석박사통합,0,358.530,001,고급소비자학연구법 1,소비자데이터분석,3,2,2,목(09:00~10:50)/목(11:00~12:50),이론/실습,222-312/222-312,남영운,20 (20),6,,한국어,설강
전선,생활과학대학,소비자학과,석박사통합,0,358.533,001,가계경제특론,,3,3,0,화(09:00~11:50),이론,222-112,손지연,20 (20),8,,한국어,설강
전선,생활과학대학,소비자학과,석박사통합,0,358.539,001,소비자학연구방법론,연구설계와양적분석,3,2,2,목(14:00~15:50)/목(16:00~17:50),이론/실습,222-312/222-312,김소연,20 (20),7,®소비자학과생 외 수강불허,한국어,설강
전선,생활과학대학,소비자학과,석박사통합,0,358.640B,001,소비트렌드분석특강,,3,3,0,화(14:00~16:50),이론,222-312,김난도,20 (20),16,,한국어,설강
전선,생활과학대학,소비자학과,석박사통합,0,358.739,001,비교소비자정책특론,소비자권익증진,3,3,0,화(09:30~12:20),이론,222-312,이성구,20 (20),4,,한국어,설강
전선,생활과학대학,소비자학과,석박사통합,0,358.756A,001,소비자학이론특강,,3,3,0,수(14:00~16:50),이론,222-312,나종연,20 (20),7,,한국어,설강
논문,생활과학대학,소비자학과,석박사통합,0,358.803,001,대학원논문연구,,3,3,0,,,,손상희,10 (10),3,,한국어,설강
논문,생활과학대학,소비자학과,석박사통합,0,358.803,002,대학원논문연구,,3,3,0,,,,여정성,10 (10),1,,한국어,설강
논문,생활과학대학,소비자학과,석박사통합,0,358.803,003,대학원논문연구,,3,3,0,,,,최현자,10 (10),1,,한국어,설강
논문,생활과학대학,소비자학과,석박사통합,0,358.803,004,대학원논문연구,,3,3,0,,,,김난도,10 (10),3,,한국어,설강
논문,생활과학대학,소비자학과,석박사통합,0,358.803,005,대학원논문연구,,3,3,0,,,,나종연,10 (10),2,,한국어,설강
논문,생활과학대학,소비자학과,석박사통합,0,358.803,006,대학원논문연구,,3,3,0,,,,김소연,10 (10),1,,한국어,설강
전선,생활과학대학,아동가족학과,석박사통합,0,359.564A,001,현대가족이슈,돌봄과 정책,3,3,0,수(14:00~16:50),이론,222-211,진미정,15 (15),14,,한국어,설강
전선,생활과학대학,아동가족학과,석박사통합,0,359.564A,002,현대가족이슈,노년기와 가족,3,3,0,목(14:00~16:50),이론,222-211,김경민,15 (15),5,ⓔ,영어,설강
전선,생활과학대학,아동가족학과,석박사통합,0,359.564A,003,현대가족이슈,가족관점의 생활시간연구,3,3,0,금(14:00~16:50),이론,222-211,권순범,15 (15),15,,한국어,설강
논문,생활과학대학,아동가족학과,석박사통합,0,359.803,001,대학원논문연구,,3,3,0,,,,이강이,15 (15),3,,한국어,설강
논문,생활과학대학,아동가족학과,석박사통합,0,359.803,002,대학원논문연구,,3,3,0,,,,진미정,15 (15),2,,한국어,설강
논문,생활과학대학,아동가족학과,석박사통합,0,359.803,003,대학원논문연구,,3,3,0,,,,박혜준,15 (15),3,,한국어,설강
논문,생활과학대학,아동가족학과,석박사통합,0,359.803,004,대학원논문연구,,3,3,0,,,,Chung Grace Haejin,15 (15),3,,한국어,설강
논문,생활과학대학,아동가족학과,석박사통합,0,359.803,005,대학원논문연구,,3,3,0,,,,최나야,15 (15),4,,한국어,설강
논문,생활과학대학,아동가족학과,석박사통합,0,359.803,006,대학원논문연구,,3,3,0,,,,박유정,15 (15),2,,한국어,설강
전선,사범대학,협동과정 유아교육전공,석박사통합,1학년,360.504,001,영유아발달세미나,,3,3,0,화(09:00~11:50),이론,222-211,박유정,20 (20),6,,한국어,설강
전선,사범대학,협동과정 유아교육전공,석박사통합,1학년,360.515,001,유아발달진단,,3,3,0,수(17:00~19:50),이론,009-104,김희정,20 (20),5,,한국어,설강
전선,사범대학,협동과정 유아교육전공,석박사통합,1학년,360.523,001,부모교육세미나,,3,3,0,화(13:00~15:50),이론,011-109,전가일,20 (20),16,,한국어,설강
전필,약학대학,,학사,3학년,370.1102,001,물리약학 1,,3,3,0,월(09:30~10:45)/수(09:30~10:45),이론/이론,021-112/021-112,이봉진,70 (70),69,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,3학년,370.1103,001,물리약학 2,,2,2,0,월(11:00~11:50)/수(11:00~11:50),이론/이론,021-112/021-112,이봉진,70 (70),69,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,3학년,370.1104,001,약품분석학 1,,3,3,0,목(14:00~15:15)/금(14:00~15:15),이론/이론,143-102/143-102,권성원,70 (70),68,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,3학년,370.1105,001,약품분석학 2,,2,2,0,목(13:00~13:50)/금(13:00~13:50),이론/이론,143-102/143-102,송준명,70 (70),68,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,3학년,370.1106,001,약화학 1,,3,3,0,화(14:00~15:15)/목(09:30~10:45),이론/이론,143-102/143-102,김상희,70 (70),68,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,3학년,370.1107,001,약화학 2,,2,2,0,화(13:00~13:50)/목(11:00~11:50),이론/이론,143-102/143-102,김상희,70 (70),70,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,3학년,370.1108,001,생화학 1,,3,3,0,수(13:00~15:50),이론,143-102,서영준,70 (70),69,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,3학년,370.1113,001,약학실습 1,,1,0,4,화(17:00~19:50)/화(16:00~16:50),실습/실습,021-110/021-112,이봉진,40 (40),40,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,3학년,370.1113,002,약학실습 1,,1,0,4,수(16:00~19:50),실습,021-423,이지우,40 (40),28,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,4학년,370.2103,001,미생물 및 면역학 2,,2,2,0,화(13:00~13:50)/목(11:00~11:50),이론/이론,143-101/143-101,정연석,70 (70),65,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,4학년,370.2104,001,예방약학 2,,3,3,0,월(15:30~16:45)/수(14:00~15:15),이론/이론,143-101/143-101,이병훈,70 (70),65,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,4학년,370.2107,001,약제학 1,,2,2,0,월(13:00~13:50)/목(13:00~13:50),이론/이론,143-101/143-101,정석재,70 (70),67,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,4학년,370.2108,001,약제학 2,,3,3,0,월(14:00~15:15)/목(14:00~15:15),이론/이론,143-101/143-101,정석재,70 (70),70,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,4학년,370.2109,001,병리학,,2,2,0,수(10:00~11:50),이론,143-101,신영기,70 (70),65,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,4학년,370.2110,001,약학통계학,,2,2,0,화(09:00~10:50),이론,021-112,노민수,70 (70),65,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,4학년,370.2112,001,약학실습 4,,1,0,4,화(17:00~19:50)/화(16:00~16:50),실습/실습,029-101/029-106,한병우,40 (40),34,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,4학년,370.2112,002,약학실습 4,,1,0,4,수(17:00~19:50)/수(16:00~16:50),실습/실습,029-101/029-106,정연석,40 (40),31,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,4학년,370.2119,001,미생물 및 면역학 1,,3,3,0,화(14:00~15:15)/목(09:30~10:45),이론/이론,143-101/143-101,오동찬,70 (70),65,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,4학년,370.2120,001,예방약학 1,,2,2,0,월(17:00~17:50)/수(13:00~13:50),이론/이론,143-101/143-101,이병훈,70 (70),65,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,5학년,370.3101,001,약물치료학 1,,4,4,0,화(10:00~11:50)/금(10:00~11:50),이론/이론,143-101/143-101,LEE JANGIK IKE,70 (70),68,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,5학년,370.3102,001,약물치료학 2,,4,4,0,수(10:00~11:50)/수(14:00~15:50),이론/이론,#017--108/#017--108,오정미,70 (70),68,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,5학년,370.3105,001,천연물의약학,,2,3,0,목(09:00~11:50),이론,021-112,이상국,70 (70),68,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,5학년,370.3106,001,실무실습 1,,3,0,150,,,,김대덕,40 (40),38,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,5학년,370.3106,002,실무실습 1,,3,0,150,,,,김대덕,40 (40),31,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,6,370.3107,001,실무실습 2,,4,0,200,,,,이주연,36 (36),35,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,6,370.3107,002,실무실습 2,,4,0,200,,,,이주연,36 (36),35,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,6,370.3108,001,실무실습 3,,4,0,200,,,,오정미,36 (36),36,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,6,370.3108,002,실무실습 3,,4,0,200,,,,Eunkyung Euni Lee,25 (25),25,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,6,370.3108,003,실무실습 3,,4,0,200,,,,LEE JANGIK IKE,10 (10),10,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,5학년,370.3109,001,약물치료학실습 1,,1,0,2,화(09:00~09:50)/수(13:00~13:50),이론/이론,143-101/#017--108,LEE JANGIK IKE,70 (70),68,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,6,370.3111,001,실무실습 4,,4,0,200,,,,오정미,36 (36),36,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,6,370.3111,002,실무실습 4,,4,0,200,,,,Eunkyung Euni Lee,25 (25),25,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,6,370.3111,003,실무실습 4,,4,0,200,,,,LEE JANGIK IKE,10 (10),10,약대 학생만 수강 가능,한국어,설강
전선,약학대학,,학사,5학년,372.312,001,의약품개발사,,3,3,0,월(09:00~11:50),이론,143-105,김영식,30 (30),28,약대 학생만 수강 가능,한국어,설강
전선,약학대학,,학사,5학년,372.419,001,유기약품합성화학특론,,3,3,0,화(13:00~15:50),이론,021-218,박형근,30 (30),9,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,6,372.420,001,바이오의약품학,,3,3,0,월(09:00~11:50),이론,143-102,차혁진,40 (40),36,약대 학생만 수강 가능,한국어,설강
전필,약학대학,,학사,6,372.420,002,바이오의약품학,,3,3,0,수(09:00~11:50),이론,143-102,차혁진,40 (40),34,약대 학생만 수강 가능,한국어,설강
전선,약학대학,,학사,6,372.421,001,유용천연물소재학,,3,3,0,월(13:00~15:50),이론,143-105,이상국,15 (15),15,약대 학생만 수강 가능,한국어,설강
전선,약학대학,,학사,6,372.421,002,유용천연물소재학,,3,3,0,수(13:00~15:50),이론,143-105,이상국,15 (15),14,약대 학생만 수강 가능,한국어,설강
전선,약학대학,,석박사통합,0,375.501,001,약학연습 1,,1,2,0,월(20:00~21:50),이론,142-501,차혁진,10 (10),8,"약대 생물화학전공 수강(약대 석사과정, 석박사통합과정 수강 가능)",한국어,설강
전선,약학대학,,석박사통합,0,375.501,002,약학연습 1,,1,2,0,월(20:00~21:50),이론,029-110,정연석,10 (10),3,"약대 미생물및면역학 전공(약대 석사과정, 석박사통합과정 수강 가능)",한국어,설강
